id,email,birth_date,birth_date_year,sex,province,location,distance,steps,latitude,longitude
752,than@daum.net,1989-06-11,1989,여자,경상남도,대전광역시 유성구 구즉동,7644,10471,36.44010759,127.382322
753,eunyeong72@naver.com,1982-10-22,1982,남자,전라남도,부산광역시 부산진구 전포제1동,3527,4831,35.15355474,129.0675338
754,seojunjang@gmail.com,1998-10-20,1998,남자,경상북도,대전광역시 대덕구 비래동,6354,8704,36.35213652,127.443019
755,geonu65@daum.net,1988-06-23,1988,남자,서울특별시,경상북도 구미시 상모사곡동,2766,3789,36.09922548,128.3553995
756,seonghyeon31@hotmail.com,1977-07-03,1977,여자,전라남도,부산광역시 부산진구 전포제1동,7406,10145,35.15355474,129.0675338
757,ubag@gmail.com,1992-07-22,1992,남자,경상북도,경기도 안양시 동안구 관양동,8035,11007,37.39718489,126.978675
758,jihyejang@gmail.com,1962-03-01,1962,남자,강원도,경기도 구리시 수택3동,3632,4975,37.59454607,127.1543984
759,zgweon@hotmail.com,2010-06-17,2010,남자,경기도,경기도 안양시 동안구 호계동,6660,9123,37.39050639,126.9502273
760,seoeunseo@live.com,1956-12-13,1956,여자,충청남도,부산광역시 부산진구 전포제1동,7791,10673,35.15355474,129.0675338
761,seonghyeongim@dreamwiz.com,1996-01-06,1996,남자,경기도,전라북도 군산시 흥남동,7666,10501,35.97355907,126.7154477
762,jimin43@naver.com,1992-08-17,1992,남자,경상남도,대전광역시 유성구 구즉동,7896,10817,36.44010759,127.382322
763,yeeuni@naver.com,1974-01-01,1974,남자,전라북도,서울특별시 영등포구 여의도동,7436,10186,37.52580566,126.9266096
764,eungyeonggim@gmail.com,1984-09-14,1984,여자,경상북도,경기도 안양시 동안구 관양동,4756,6515,37.405859,126.9586544
765,gimseongho@nate.com,1995-10-20,1995,남자,충청북도,경기도 안양시 동안구 관양동,7573,10374,37.39718489,126.978675
766,seonghyeonyun@hanmail.net,1961-02-02,1961,남자,경상북도,경기도 고양시 덕양구 주교동,5602,7674,37.65683566,126.8327716
767,cgim@hotmail.com,1980-03-24,1980,남자,강원도,경기도 구리시 수택3동,7385,10116,37.59454607,127.1543984
768,tsim@nate.com,1960-02-05,1960,여자,경기도,경기도 성남시 수정구 신흥동,6344,8690,37.43973017,127.1446639
769,whwang@hanmail.net,1973-12-15,1973,남자,충청남도,경기도 안양시 동안구 관양동,6169,8450,37.39718489,126.978675
770,jihyeon47@hotmail.com,1958-03-27,1958,남자,경기도,전라북도 군산시 흥남동,5189,7108,35.97355907,126.7154477
771,seongsu01@naver.com,1993-09-22,1993,남자,충청북도,경기도 고양시 덕양구 주교동,4915,6733,37.65683566,126.8327716
772,hwangyeonggil@naver.com,1960-01-04,1960,여자,충청남도,경상남도 거제시 장승포동,5712,7825,34.85677719,128.7203081
773,ijeonghyi@dreamwiz.com,2000-06-08,2000,남자,경상북도,경기도 안양시 만안구 안양동,3966,5433,37.38863794,126.9252441
774,bsong@live.com,1968-05-27,1968,남자,경기도,경기도 성남시 수정구 신흥동,6046,8282,37.43973017,127.1446639
775,caeweon73@live.com,1996-11-14,1996,남자,전라남도,울산광역시 중구 성안동,8601,11782,35.57906778,129.3224268
776,gi@daum.net,1993-06-18,1993,여자,충청북도,경기도 안양시 동안구 관양동,6955,9527,37.39718489,126.978675
777,yeweonbaeg@live.com,1974-11-24,1974,남자,경상남도,대전광역시 유성구 구즉동,5299,7259,36.44010759,127.382322
778,ygim@gmail.com,2001-11-18,2001,남자,충청북도,경상남도 거제시 장승포동,4663,6388,34.85677719,128.7203081
779,hjo@hanmail.net,1991-11-17,1991,남자,전라북도,경기도 성남시 수정구 신흥동,6842,9372,37.43973017,127.1446639
780,subinhan@nate.com,1969-01-12,1969,여자,충청북도,경기도 성남시 수정구 수진동,5182,7098,37.44038658,127.1326937
781,ksong@live.com,1950-07-19,1950,남자,전라북도,경기도 성남시 수정구 신흥동,4384,6005,37.43973017,127.1446639
782,lcoe@gmail.com,1965-01-31,1965,남자,충청남도,부산광역시 서구 부민동,7770,10644,35.10557476,129.0180691
783,yeongsungweon@daum.net,2004-11-22,2004,남자,경기도,전라북도 군산시 흥남동,5517,7558,35.97355907,126.7154477
784,hyeonjeong80@gmail.com,1967-04-23,1967,여자,경기도,경기도 안양시 동안구 관양동,2678,3669,37.405859,126.9586544
785,ujin30@naver.com,1986-10-02,1986,남자,경기도,전라북도 군산시 흥남동,2583,3539,35.97355907,126.7154477
786,seojuno@live.com,2001-06-07,2001,남자,서울특별시,경상북도 구미시 상모사곡동,7347,10065,36.09922548,128.3553995
787,yunseo21@hanmail.net,2007-06-02,2007,남자,충청남도,경기도 안양시 동안구 관양동,4227,5790,37.405859,126.9586544
788,seonyeonggim@live.com,1983-06-25,1983,여자,경상남도,대전광역시 유성구 구즉동,4855,6651,36.44010759,127.382322
789,siujang@hanmail.net,1976-08-25,1976,남자,전라남도,대전광역시 유성구 구즉동,7823,10717,36.44010759,127.382322
790,suminhan@hotmail.com,1991-07-17,1991,남자,경상남도,대전광역시 유성구 구즉동,5602,7674,36.44010759,127.382322
791,hyeonsug95@daum.net,2002-08-11,2002,남자,경상남도,대전광역시 유성구 구즉동,8586,11761,36.44010759,127.382322
792,miyeong29@dreamwiz.com,1985-10-26,1985,여자,충청남도,경기도 안양시 만안구 안양동,6749,9245,37.38863794,126.9252441
793,kan@hanmail.net,1977-12-26,1977,남자,경상북도,대전광역시 대덕구 비래동,4375,5993,36.35213652,127.443019
794,boramgim@live.com,1951-02-25,1951,남자,전라북도,경상북도 문경시 신기동,6303,8634,36.63477454,128.1664845
795,ci@live.com,1997-02-11,1997,남자,경상남도,대전광역시 유성구 구즉동,8102,11099,36.44010759,127.382322
796,yeongsug20@gmail.com,1967-05-11,1967,여자,경기도,대전광역시 대덕구 비래동,3578,4901,36.35213652,127.443019
797,jia72@dreamwiz.com,2009-04-06,2009,남자,경기도,대전광역시 유성구 구즉동,4285,5870,36.44010759,127.382322
798,jeonghun73@dreamwiz.com,2005-03-07,2005,남자,전라남도,대전광역시 대덕구 비래동,3097,4242,36.35213652,127.443019
799,seonyeong29@hanmail.net,1998-11-13,1998,남자,충청북도,경상북도 문경시 신기동,4483,6141,36.63477454,128.1664845
800,sanghyeon13@live.com,1962-03-15,1962,여자,충청북도,대전광역시 유성구 원신흥동,4733,6483,36.34247821,127.3429369
801,yeongsugi@gmail.com,1953-07-07,1953,남자,경상북도,경상남도 거제시 장승포동,4962,6797,34.85677719,128.7203081
802,sgim@gmail.com,2007-04-25,2007,남자,서울특별시,경상북도 구미시 상모사곡동,7574,10375,36.09922548,128.3553995
803,ogja93@live.com,1977-03-30,1977,남자,강원도,경기도 구리시 수택3동,7618,10436,37.59454607,127.1543984
804,eomhyeonjun@live.com,1993-07-01,1993,여자,경기도,부산광역시 서구 부민동,7713,10566,35.10557476,129.0180691
805,sunjagim@gmail.com,1951-03-21,1951,남자,전라북도,경기도 성남시 수정구 신흥동,8184,11211,37.43973017,127.1446639
806,bha@dreamwiz.com,1959-11-26,1959,남자,서울특별시,전라남도 나주시 성북동,4693,6429,35.0344853,126.7176743
807,bi@gmail.com,1979-06-10,1979,남자,충청남도,경기도 안양시 동안구 관양동,6055,8295,37.405859,126.9586544
808,pi@gmail.com,1957-06-20,1957,여자,전라북도,경기도 안양시 동안구 관양동,5736,7857,37.405859,126.9586544
809,caareum@hanmail.net,1976-06-09,1976,남자,전라남도,경기도 안양시 동안구 호계동,3202,4386,37.39050639,126.9502273
810,dohyeon27@hotmail.com,2000-10-07,2000,남자,경기도,울산광역시 중구 성안동,7918,10847,35.57906778,129.3224268
811,qgim@live.com,1980-05-09,1980,남자,경기도,전라북도 군산시 흥남동,7511,10289,35.97355907,126.7154477
812,bagminjae@live.com,2000-05-26,2000,여자,경기도,경기도 성남시 중원구 상대원동,8653,11854,37.44275172,127.1669886
813,hyeonsuggwag@hotmail.com,2001-03-25,2001,남자,충청북도,경기도 안양시 동안구 관양동,7969,10917,37.405859,126.9586544
814,seunghyeongu@nate.com,1989-01-31,1989,남자,충청남도,서울특별시 영등포구 여의도동,7845,10746,37.52580566,126.9266096
815,caeweon99@hanmail.net,1950-11-10,1950,남자,충청북도,경상남도 거제시 장승포동,4717,6461,34.85677719,128.7203081
816,ujinju@gmail.com,1995-11-01,1995,여자,서울특별시,충청북도 청주시 서원구 사직1동,4713,6456,36.64133985,127.4816081
817,gangbyeongceol@hotmail.com,2010-09-20,2010,남자,전라북도,경상남도 거제시 장승포동,6858,9394,34.85677719,128.7203081
818,abag@hotmail.com,1989-07-20,1989,남자,경기도,전라북도 군산시 흥남동,7411,10152,35.97355907,126.7154477
819,anyeeun@hotmail.com,1991-10-23,1991,남자,충청북도,부산광역시 서구 부민동,5439,7451,35.10557476,129.0180691
820,cunja57@hanmail.net,1977-06-30,1977,여자,경기도,전라북도 군산시 흥남동,5765,7897,35.97355907,126.7154477
821,zbag@daum.net,1996-09-02,1996,남자,경기도,전라북도 군산시 흥남동,5231,7166,35.97355907,126.7154477
822,si@hanmail.net,1965-03-05,1965,남자,경상북도,경기도 안양시 만안구 안양동,7723,10579,37.38863794,126.9252441
823,junseo01@dreamwiz.com,1978-08-17,1978,남자,충청남도,경기도 안양시 동안구 관양동,3592,4920,37.39718489,126.978675
824,li@naver.com,1982-06-02,1982,여자,충청북도,서울특별시 영등포구 여의도동,3211,4398,37.52580566,126.9266096
825,ogjabaeg@hanmail.net,2009-08-28,2009,남자,경기도,서울특별시 영등포구 여의도동,5233,7168,37.52580566,126.9266096
826,gimgwangsu@hotmail.com,2007-08-01,2007,남자,강원도,경기도 구리시 수택3동,4446,6090,37.59454607,127.1543984
827,ti@gmail.com,2000-03-27,2000,남자,경기도,부산광역시 부산진구 전포제1동,3172,4345,35.15355474,129.0675338
828,eunjeong84@daum.net,2005-09-16,2005,여자,경상북도,경기도 성남시 수정구 신흥동,7674,10513,37.43973017,127.1446639
829,jiyeongmun@hotmail.com,1960-04-13,1960,남자,경기도,전라북도 군산시 흥남동,2820,3863,35.97355907,126.7154477
830,zi@dreamwiz.com,1950-12-31,1950,남자,강원도,경기도 고양시 일산동구 중산2동,7602,10414,37.69625211,126.7796823
831,ijaeho@live.com,1960-01-25,1960,남자,서울특별시,전라남도 나주시 성북동,3830,5247,35.0344853,126.7176743
832,yeongsigcoe@naver.com,1950-03-26,1950,여자,전라북도,경기도 고양시 덕양구 주교동,7853,10757,37.65683566,126.8327716
833,gimseongjin@dreamwiz.com,1968-01-23,1968,남자,충청남도,경기도 성남시 수정구 수진동,4411,6043,37.44038658,127.1326937
834,hyejingu@nate.com,1951-09-26,1951,남자,경기도,전라북도 군산시 흥남동,5695,7802,35.97355907,126.7154477
835,gwaghyeonji@hanmail.net,1962-09-06,1962,남자,경기도,전라북도 군산시 흥남동,5276,7228,35.97355907,126.7154477
836,hyejini@nate.com,1969-03-02,1969,여자,전라북도,경기도 고양시 덕양구 주교동,3667,5023,37.65683566,126.8327716
837,seojunjo@daum.net,1974-08-24,1974,남자,경기도,전라북도 군산시 흥남동,2770,3794,35.97355907,126.7154477
838,eungyeongcoe@naver.com,2005-12-27,2005,남자,전라남도,경기도 안양시 동안구 관양동,5000,6849,37.39718489,126.978675
839,geonu20@daum.net,1966-07-23,1966,남자,경상북도,경기도 성남시 분당구 정자동,5595,7664,37.36263671,127.1146307
840,bno@live.com,1965-07-19,1965,여자,전라남도,경기도 안양시 만안구 안양동,6493,8895,37.38863794,126.9252441
841,yeongsun66@nate.com,1993-01-19,1993,남자,충청북도,부산광역시 서구 부민동,4378,5997,35.10557476,129.0180691
842,ei@hotmail.com,1970-06-19,1970,남자,전라남도,경기도 성남시 수정구 신흥동,6954,9526,37.43973017,127.1446639
843,geonu30@dreamwiz.com,1990-09-20,1990,남자,경기도,전라북도 군산시 흥남동,8706,11926,35.97355907,126.7154477
844,anminjun@dreamwiz.com,1956-02-22,1956,여자,전라남도,부산광역시 서구 부민동,3773,5168,35.10557476,129.0180691
845,gusunog@hotmail.com,1975-01-08,1975,남자,경상북도,대전광역시 대덕구 비래동,6841,9371,36.35213652,127.443019
846,vsong@live.com,1995-02-14,1995,남자,경상남도,대전광역시 유성구 구즉동,6083,8333,36.44010759,127.382322
847,seohyeonhong@naver.com,1955-10-24,1955,남자,경상북도,경기도 성남시 수정구 수진동,2613,3579,37.44038658,127.1326937
848,yejigim@nate.com,1997-01-23,1997,여자,경상남도,대전광역시 유성구 구즉동,5605,7678,36.44010759,127.382322
849,byeongceol83@hanmail.net,2001-10-31,2001,남자,전라남도,경기도 안양시 동안구 호계동,3792,5195,37.39050639,126.9502273
850,eunjeong87@daum.net,1987-10-15,1987,남자,전라남도,서울특별시 영등포구 여의도동,3759,5149,37.52580566,126.9266096
851,kcoe@hotmail.com,1994-10-12,1994,남자,전라북도,경상남도 밀양시 내일동,7177,9831,35.49161857,128.751797
852,iseungmin@dreamwiz.com,1977-10-31,1977,여자,서울특별시,전라남도 나주시 성북동,4698,6436,35.0344853,126.7176743
853,eomjinu@daum.net,1994-06-05,1994,남자,경기도,인천광역시 부평구 부평6동,2752,3770,37.48531265,126.7264046
854,jangyeongceol@live.com,1978-02-25,1978,남자,경상남도,대전광역시 유성구 구즉동,5582,7647,36.44010759,127.382322
855,seoyun68@daum.net,1955-12-17,1955,남자,경상남도,대전광역시 유성구 구즉동,8467,11599,36.44010759,127.382322
856,jiweoni@dreamwiz.com,1969-08-29,1969,여자,강원도,경기도 고양시 일산동구 중산2동,8291,11358,37.69625211,126.7796823
857,yeongja75@gmail.com,1970-09-13,1970,남자,전라북도,서울특별시 영등포구 여의도동,5828,7983,37.52580566,126.9266096
858,haeuni@hotmail.com,1996-04-19,1996,남자,충청남도,경기도 용인시 기흥구 상하동,5995,8213,37.26065783,127.1411257
859,yejunbag@gmail.com,1963-08-31,1963,남자,경상북도,대전광역시 유성구 원신흥동,3913,5360,36.34247821,127.3429369
860,jeonghyii@daum.net,1983-04-23,1983,여자,전라북도,대전광역시 유성구 원신흥동,5228,7161,36.34247821,127.3429369
861,sunog12@dreamwiz.com,1964-04-15,1964,남자,경기도,인천광역시 부평구 부평6동,7577,10380,37.48531265,126.7264046
862,caeweoni@hotmail.com,2010-07-10,2010,남자,경상남도,대전광역시 유성구 구즉동,4557,6242,36.44010759,127.382322
863,xsong@naver.com,2003-04-09,2003,남자,강원도,경기도 고양시 일산동구 중산2동,5441,7454,37.69625211,126.7796823
864,kbae@live.com,1972-07-10,1972,여자,충청북도,경기도 안양시 동안구 관양동,4385,6007,37.405859,126.9586544
865,yeongsunhan@hanmail.net,1963-10-16,1963,남자,강원도,경기도 고양시 일산구 마두1동,7474,10238,37.65784007,126.7773061
866,lbag@nate.com,1992-02-18,1992,남자,경상남도,대전광역시 유성구 구즉동,7480,10247,36.44010759,127.382322
867,yeongil88@live.com,1952-08-19,1952,남자,서울특별시,전라남도 나주시 성북동,8353,11442,35.0344853,126.7176743
868,pgim@gmail.com,1971-04-29,1971,여자,경기도,인천광역시 부평구 부평6동,8629,11820,37.48531265,126.7264046
869,hayunbag@gmail.com,1995-12-31,1995,남자,경상남도,대전광역시 유성구 구즉동,3859,5286,36.44010759,127.382322
870,jimingim@gmail.com,1962-10-22,1962,남자,경기도,인천광역시 부평구 부평6동,6128,8395,37.48531265,126.7264046
871,minseogim@nate.com,1968-10-22,1968,남자,전라북도,경기도 안양시 동안구 호계동,8733,11963,37.39050639,126.9502273
872,sangceolyang@live.com,1966-05-03,1966,여자,경상남도,대전광역시 유성구 원신흥동,6465,8856,36.34247821,127.3429369
873,seohyeon08@gmail.com,1968-11-29,1968,남자,경상남도,대전광역시 유성구 원신흥동,3634,4978,36.34247821,127.3429369
874,ogim@nate.com,1960-10-10,1960,남자,경기도,인천광역시 부평구 부평6동,7495,10267,37.48531265,126.7264046
875,caeweon64@live.com,1986-07-02,1986,남자,전라남도,서울특별시 영등포구 여의도동,7015,9610,37.52580566,126.9266096
876,iyeonggil@gmail.com,1990-11-13,1990,여자,서울특별시,전라남도 나주시 성북동,7269,9957,35.0344853,126.7176743
877,gyeongsuggim@hanmail.net,1971-09-19,1971,남자,경상남도,대전광역시 유성구 원신흥동,6977,9557,36.34247821,127.3429369
878,yeonggil44@dreamwiz.com,1955-12-01,1955,남자,경상북도,서울특별시 영등포구 여의도동,2850,3904,37.52580566,126.9266096
879,khan@hanmail.net,1995-11-08,1995,남자,충청남도,경상남도 밀양시 내일동,3132,4290,35.49161857,128.751797
880,ui@gmail.com,2000-12-15,2000,여자,경기도,부산광역시 부산진구 부전제1동,4130,5657,35.16360753,129.0629884
